fnoip,fnoea,ntoip,ntoea,enoip,enoea,efnoip,efnoea,etoip,etoea,entoip,entoea,canip,canea
0.38850886516760663,0.5607024196396714,0.37829144108128654,0.12488142944621444,0.426680978833498,0.1286717918371667,0.39879460661233823,0.12227448743724922,0.38139629358943106,0.2365796300523898,0.3768409297863005,0.12383078945360682,0.37782656941755177,0.1197256302847649
0.38832702132389274,0.5121735730724839,0.37840170463062384,0.12467020673884902,0.42670799519458047,0.12851534508606566,0.3994028744401459,0.12207231762578719,0.38116604797623754,0.23578668440259343,0.37677257833889993,0.1236241329161393,0.377740118203302,0.1195097668035574
0.38843775559148463,0.5081495145184975,0.3785682910547957,0.12437636227773269,0.4267178702717409,0.1283597874336818,0.3997125820813978,0.12204567798815669,0.38097761617379744,0.23530953891728235,0.3767458603353932,0.12344779931290953,0.37765337378972885,0.11929563734062912
0.3890766659612943,0.5072626764961999,0.3787850236763284,0.12397741461408632,0.4263503645069031,0.12820602572383333,0.40028537760069627,0.1212377123191517,0.38153761781972806,0.21990090214860927,0.37723217918195945,0.12315585001301776,0.3780467874264813,0.1189625129599795
0.3897205992147126,0.4898828121591355,0.3789456916878569,0.12355987613121033,0.42598003323430245,0.12812531466298882,0.4008673991979528,0.12107393057270321,0.38221327083683665,0.21759399235876634,0.3777370294746159,0.12292789804454343,0.3784787863834713,0.11864158314432927
0.39016259787672514,0.4881525194621291,0.38126905288902846,0.1226940492728969,0.42599708423674,0.12804332950376107,0.4012375704783193,0.1209050860923423,0.3826939077529685,0.21444307816936992,0.3797699620568392,0.1218387412087279,0.37985584591743216,0.11771451230156282
0.3907688065270152,0.48746209285950415,0.38234299961605034,0.12205821506469677,0.42603343577864816,0.12793297164343012,0.4016225622399374,0.12053065493064452,0.3829093835885904,0.21285322095705905,0.37996015167388153,0.12184653201598683,0.37988502268979984,0.11770281781077885
0.39137224271775617,0.48550117058425823,0.3829714136470924,0.12159420973079876,0.4260699855368575,0.12782622532609342,0.4020572769883075,0.12030325913272577,0.38362171191646643,0.21102285173975768,0.3805546028692736,0.12176928703383492,0.3798965482648269,0.11769519546803231
0.39204165393665713,0.4849755657352216,0.3838647468878776,0.12126724635120467,0.4260783113252442,0.1277225187557054,0.40305126717721107,0.12007428379980212,0.3847732872872833,0.21022477439526935,0.3816068196264518,0.12148571343091019,0.38126082761973024,0.11741256116910781
0.39234993030641563,0.4840408342921507,0.38455509449625547,0.12097697918782549,0.4260979912538181,0.12762789172108235,0.4029005231955889,0.11992507799883756,0.38600052904605775,0.20902877086875662,0.38256271185738033,0.12122572811448329,0.3826977230703479,0.11713824262738326
0.39261476200488576,0.48203574021187223,0.38487607720803496,0.12008354725284628,0.42604979467335635,0.12762121328845075,0.4027541616985393,0.11959387467784988,0.3864537493925395,0.20845156409599777,0.3831458143600927,0.11912005055832303,0.38311874539654855,0.11595561233558394
0.39288296900180075,0.48155475697038397,0.3851453618751347,0.11992126557870078,0.4260767959983809,0.12761697388699722,0.4030902732813031,0.11926382829682936,0.38670012477012783,0.206077407670645,0.38339178748085345,0.11908217930768722,0.3832463344213831,0.1159723350059081
0.39317509235593673,0.48114501619037836,0.3854909660202672,0.1197913149774304,0.4260952200944259,0.12760755023976747,0.4034241520581179,0.11906985167417981,0.38692680590462025,0.2055194553768752,0.3836450078902014,0.11905914344692425,0.38338683845971144,0.1159913133506858
0.39346250173700237,0.4770144209768945,0.385883677641067,0.11965337678487073,0.4261083581725673,0.12759987705943907,0.40353889362618195,0.11871036788382076,0.3873009217104917,0.20538686516469765,0.3840076227403492,0.1189128302028786,0.38376305565480584,0.11590028431993518
0.3937563672843698,0.4764592212325273,0.3862460936543475,0.11956691818039025,0.4261226825977289,0.12759047587361014,0.4036604874994646,0.11834977485869924,0.3880960801731108,0.20535632320046648,0.3848641360787935,0.11884779430669967,0.3844726880679268,0.1158834665354973
0.3938274652941794,0.4742212036263761,0.3864472369530597,0.11953737351118503,0.42615537819034865,0.12755465132660693,0.4039011933280668,0.1182107167078339,0.3880192314209081,0.20528804344962506,0.38497726360176415,0.11882093442057629,0.38468086020064196,0.11586209879252496
0.39393928759973834,0.47346825312138624,0.3866585334202697,0.11950981648782827,0.42620048910641817,0.12751913582498955,0.4041656286823467,0.11807260343344517,0.387964936969988,0.205246278199531,0.38508954214705227,0.11878984040932528,0.3848890229364259,0.1158406183707726
0.39416394870863697,0.47301336577294567,0.38670771870815956,0.11950189694928233,0.42622392726970215,0.1275123503705578,0.4044296300934935,0.11795040707719112,0.38801566267562304,0.20518999479681446,0.38513787322861953,0.11878399779734616,0.3849369516570188,0.11583727798672297
0.3943879984857274,0.4278152281191641,0.3883497081315296,0.11811285520656827,0.4262368976117754,0.1274964796708573,0.40414492236064187,0.11775625306681489,0.3905791325935595,0.20484909326681777,0.3879680017753549,0.11764890554915958,0.3883174578098888,0.11596144870421754
0.3945529963483482,0.46872077393317557,0.3885239161280112,0.11804906941414145,0.42626802021200483,0.12748069854058208,0.4042906737576308,0.11755522479337666,0.3907779131957936,0.20483196192825112,0.3881665342295131,0.11762306609460382,0.3885213416911,0.11595307983149405
0.3947229602595086,0.43185588135213593,0.3887367305348123,0.11798446683376929,0.4262751672207985,0.12746729272855545,0.40443990269525265,0.11735509956549213,0.39098492765140813,0.20481953635660577,0.38835759126735575,0.11760354173404383,0.38873065625374315,0.11594578350895546
0.39486040262290284,0.43136785188261106,0.38887245172752727,0.11798146391309405,0.4263083727635877,0.1274621597010633,0.40457281001865025,0.11723799770307983,0.39113515219884976,0.20480422012581245,0.38850123063502934,0.11760120982195432,0.3888684593692977,0.11594789415051543
0.3949546530969899,0.4218112434695404,0.3889788889071921,0.11792843600868932,0.42631870348815815,0.1274563612606018,0.40470587793016743,0.11710307219409898,0.3912214442885569,0.20474928281785654,0.3886847948127219,0.1175733579796508,0.38906089736503946,0.11593043684299054
0.3950489212497166,0.42162331674063985,0.3890837820399251,0.11786933433123326,0.4263409631581774,0.12745133547455084,0.40455767490871203,0.11696623360000491,0.39133032835296255,0.20470969529134653,0.3888897534064807,0.11755402447445928,0.38925576502064807,0.11591407304415657
0.39495284704498373,0.421041083067599,0.3890573554601625,0.11787069968406241,0.4263752266866616,0.1274390593724244,0.40466012402534945,0.11684164088419426,0.3914257140907065,0.20388416449798333,0.3889421437939991,0.1175630293051454,0.3892700061934873,0.11591336014435218
0.3948563199594602,0.38521156640814935,0.38900116326083756,0.11787383314577068,0.4263964817894905,0.12742695948746238,0.40476428776291085,0.1167302393105075,0.3914924097786856,0.20361583371451772,0.3889444472189665,0.11757276238738001,0.38926948988462895,0.11591464029593967
0.39492776899137033,0.38488624590557796,0.38905767866263985,0.11784634116960802,0.42641169088408226,0.12741831586602853,0.40482454507539023,0.11661876580576533,0.39158136248139375,0.20357444339450942,0.3890186544855238,0.11755382761642638,0.3893994734006223,0.11589899932584169
0.39490994160997683,0.38449592704833196,0.3891224706222328,0.1178165296499418,0.42641459699684026,0.12740915314845572,0.4048922312768265,0.11647545448648217,0.3916738744127537,0.20354885416207386,0.38909925658066363,0.11753697097035604,0.3895291043270497,0.1158833914387678
0.394893031803633,0.3656248383193723,0.3892818507103962,0.11779490402643131,0.4264190698099639,0.12740709865240474,0.4049602479840588,0.11633893643390443,0.3918803648545639,0.20351239466367999,0.38924246019472997,0.11751594812764912,0.3896842279198993,0.11587242453060162
0.39494958314524936,0.3654001141778061,0.3895255222580306,0.11773172409167153,0.42651314701331433,0.1274052222180609,0.40477083894405574,0.11620276091889523,0.39211437307789687,0.20346255442592967,0.38944856735175204,0.1174496136301415,0.38990393833233883,0.11582516025740444
0.3949574877756596,0.3645473064426624,0.3895824495981436,0.11769898046507171,0.4265182770471825,0.12739523613781778,0.4048208312292711,0.11612767352581474,0.3921644950506402,0.2033687673022519,0.3895141860782211,0.11742922662136657,0.38993779364777703,0.11581827036394987
0.3950196387717305,0.3643400553054235,0.38964728247646696,0.11766533410876978,0.42572790569562846,0.1273835586804948,0.40487164236009804,0.11603433525624839,0.3921897260028402,0.20329716297665593,0.38955324201232866,0.11741191020541075,0.3899706719462759,0.11581159444477329
0.3950818441599815,0.35965905259936626,0.3897322999591881,0.11754710145939318,0.4249633931870538,0.12737143707623044,0.40493995579787306,0.11594107319908468,0.39235449137137834,0.20311015277662717,0.38970019787747306,0.11736361861233657,0.39012264322981194,0.11579458845373214
0.3951266739665316,0.3094640650664272,0.38985420236454704,0.11743977035355437,0.4249237882659118,0.12736336603315007,0.4050082121241134,0.11579131349457843,0.3925145319002774,0.20304869005605003,0.3898353101012306,0.11731706680723053,0.3902730255573563,0.11577761675045095
0.3951724218842439,0.3576068874861126,0.3899653788129773,0.11734701191718522,0.4250370483673238,0.12735532144430778,0.405082746190713,0.1157599884889554,0.39269871744151086,0.2028748895437839,0.38999925535190894,0.11728755985472888,0.3905696090222577,0.11576191104942894
0.3952380547704722,0.3566904354105977,0.3901550431109524,0.11723569512382492,0.4251465682357889,0.12733776562397928,0.405043916587233,0.11572854229855582,0.3928550605270864,0.2027727990844851,0.39009914247542365,0.1172783979864942,0.3908718190506222,0.11574794345425458
0.39530362206656233,0.3566417848506722,0.3901671418404282,0.11722028061880255,0.4252521342372484,0.12732709027386518,0.4050735195209049,0.11565183286429642,0.39286893317286387,0.202757283603556,0.3901118778496544,0.11726320654448541,0.39088313830696997,0.11573343667597694
0.3953649418723864,0.3559801688643832,0.3910337181347737,0.11688765268644413,0.42557031979704085,0.12732382981849238,0.40488881582005926,0.11561474847520505,0.39273516488787585,0.20236963903232522,0.3914964773485323,0.11704047004640372,0.3915769155264526,0.11550791022946914
0.3953943451825821,0.3555660651352252,0.3912521689908799,0.11666335999833263,0.42578729644295166,0.12732054586020655,0.40470470457194824,0.11557769615721848,0.3930479534084306,0.2021118108195754,0.3917156363500265,0.11687928562786809,0.3918249100875624,0.11546241640263236
0.3954215565426894,0.3553472736395972,0.39174411755980754,0.11655715626544345,0.42601998402320795,0.1273226104503956,0.4047161883020307,0.11553782158799195,0.39337181973691404,0.20203170095224599,0.3921114495752578,0.11685206663740982,0.3925194800474308,0.11546579016913494
0.395439221200494,0.35504561057192824,0.3923050128031673,0.11647584063425162,0.4260379035966975,0.12732685312477673,0.40472755835106883,0.11547190230415642,0.39372548244906724,0.2018305825703739,0.392490076015215,0.11682401478723009,0.3932258616564881,0.11547072808512038
0.3954538017169525,0.35492861692933053,0.3924526551977747,0.11627058672904833,0.4284634807247931,0.1272766302188384,0.404720625597956,0.11540628177593874,0.3940807838205256,0.2013452712213002,0.39288012882174006,0.11663362710211134,0.3934252659334539,0.1153530505188509
0.39546837395304446,0.2911166045205626,0.3925052623989993,0.11626533145492274,0.4292291603650849,0.12719728918886003,0.4047496056410151,0.11537972071957553,0.3941339085645428,0.2011305620549083,0.3929341488269246,0.11662428893663224,0.393489080091713,0.11534547891812504
0.3954981969443436,0.3545818084370289,0.39255306549470426,0.11626111009008255,0.42999977608186746,0.1271196038777768,0.40477909204361784,0.11532299452659586,0.3941836186382224,0.20105583099903263,0.39298233774188135,0.11661515776793818,0.3935500297595659,0.11533832346931154
0.3955285471943874,0.35412608797545353,0.3941319450179889,0.11560490920296049,0.4303204896784453,0.12721410660738097,0.4047725917286751,0.1152664413671796,0.3944675376287874,0.20222872373925688,0.3935766385422283,0.11607730491107743,0.39405009505290023,0.11527850619724644
0.3955438950628773,0.3539667798149093,0.39429145039486047,0.1154972716733985,0.4310623993809724,0.1270703663249921,0.40478934374664605,0.11522788026080796,0.3946637094476495,0.20065969984261978,0.3937763248449302,0.11601784120402131,0.39424965520376976,0.11523887849512267
0.39556435802353423,0.2852678964062205,0.394430636378742,0.11537390763441768,0.4318329820686807,0.12692904248026277,0.4048061437565941,0.1152094598926001,0.39485549491594263,0.20060875346535312,0.3939733745206471,0.11595772510171215,0.3944476570921349,0.1151994999840536
0.3955849982622951,0.2851616694906272,0.39452923019829234,0.11534364846939045,0.4349143317480531,0.12673115437553506,0.40482085512619514,0.11519105686110034,0.39495784566089753,0.20055935806076253,0.3940815422641208,0.11592339564855511,0.39454424054819137,0.11517878847958485
0.3955994389548547,0.2851350518787695,0.39456834965908083,0.11533677481538329,0.4381621187870195,0.12655868366074152,0.40480357728939614,0.11516136735568742,0.3949985492658925,0.20050203896593688,0.39412102732447674,0.11591673919531736,0.3945836226354684,0.11517183031153068
0.3955514534961404,0.3509646821424292,0.39485263372512147,0.11533336280687603,0.44373715301669564,0.12412396568958502,0.40478686661441565,0.11514958776545181,0.39531941886420174,0.20043664986395857,0.3944462390305047,0.11591245253207477,0.3948817399036013,0.11516806922097961
0.3955034928867981,0.24418883285003012,0.39512994441342464,0.11532985736123672,0.43220280961546625,0.1218453215215671,0.4040820453529497,0.11513780586328987,0.39558266648371454,0.2003257789491557,0.3947415116360453,0.11590865346615448,0.39518127020108773,0.11516454162900319
0.39549663776000993,0.1152701279533233,0.39516118094981145,0.11525010848484592,0.4197511834044636,0.11994651152303333,0.40223876757828936,0.1151275930535,0.3956582918672247,0.20015878423900835,0.394801618757432,0.11587342836587672,0.3952736379479367,0.1151432335657892
0.3954997225940924,0.1976992791644197,0.3952149948608623,0.11516192820605509,0.40529137330976794,0.11740906457203852,0.3987374389326446,0.11511252592256528,0.39573228129573224,0.1999373453235549,0.3948521004124098,0.11584746352217085,0.3953668618671706,0.11512237927400809
0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488,0.39550349765371884,0.11509779964266488
